iter,outcome,term,estimate,p
0,FFD,entropy,0.0,
0,FFD,curvature,0.0,
0,FFD,coherence,0.0,
0,GD,entropy,0.0,
0,GD,curvature,0.0,
0,GD,coherence,0.0,
1,FFD,entropy,0.0,
1,FFD,curvature,0.0,
1,FFD,coherence,0.0,
1,GD,entropy,0.0,
1,GD,curvature,0.0,
1,GD,coherence,0.0,
2,FFD,entropy,0.0,
2,FFD,curvature,0.0,
2,FFD,coherence,0.0,
2,GD,entropy,0.0,
2,GD,curvature,0.0,
2,GD,coherence,0.0,
3,FFD,entropy,0.0,
3,FFD,curvature,0.0,
3,FFD,coherence,0.0,
3,GD,entropy,0.0,
3,GD,curvature,0.0,
3,GD,coherence,0.0,
4,FFD,entropy,0.0,
4,FFD,curvature,0.0,
4,FFD,coherence,0.0,
4,GD,entropy,0.0,
4,GD,curvature,0.0,
4,GD,coherence,0.0,
5,FFD,entropy,0.0,
5,FFD,curvature,0.0,
5,FFD,coherence,0.0,
5,GD,entropy,0.0,
5,GD,curvature,0.0,
5,GD,coherence,0.0,
6,FFD,entropy,0.0,
6,FFD,curvature,0.0,
6,FFD,coherence,0.0,
6,GD,entropy,0.0,
6,GD,curvature,0.0,
6,GD,coherence,0.0,
7,FFD,entropy,0.0,
7,FFD,curvature,0.0,
7,FFD,coherence,0.0,
7,GD,entropy,0.0,
7,GD,curvature,0.0,
7,GD,coherence,0.0,
8,FFD,entropy,0.0,
8,FFD,curvature,0.0,
8,FFD,coherence,0.0,
8,GD,entropy,0.0,
8,GD,curvature,0.0,
8,GD,coherence,0.0,
9,FFD,entropy,0.0,
9,FFD,curvature,0.0,
9,FFD,coherence,0.0,
9,GD,entropy,0.0,
9,GD,curvature,0.0,
9,GD,coherence,0.0,
10,FFD,entropy,0.0,
10,FFD,curvature,0.0,
10,FFD,coherence,0.0,
10,GD,entropy,0.0,
10,GD,curvature,0.0,
10,GD,coherence,0.0,
11,FFD,entropy,0.0,
11,FFD,curvature,0.0,
11,FFD,coherence,0.0,
11,GD,entropy,0.0,
11,GD,curvature,0.0,
11,GD,coherence,0.0,
12,FFD,entropy,0.0,
12,FFD,curvature,0.0,
12,FFD,coherence,0.0,
12,GD,entropy,0.0,
12,GD,curvature,0.0,
12,GD,coherence,0.0,
13,FFD,entropy,0.0,
13,FFD,curvature,0.0,
13,FFD,coherence,0.0,
13,GD,entropy,0.0,
13,GD,curvature,0.0,
13,GD,coherence,0.0,
14,FFD,entropy,0.0,
14,FFD,curvature,0.0,
14,FFD,coherence,0.0,
14,GD,entropy,0.0,
14,GD,curvature,0.0,
14,GD,coherence,0.0,
15,FFD,entropy,0.0,
15,FFD,curvature,0.0,
15,FFD,coherence,0.0,
15,GD,entropy,0.0,
15,GD,curvature,0.0,
15,GD,coherence,0.0,
16,FFD,entropy,0.0,
16,FFD,curvature,0.0,
16,FFD,coherence,0.0,
16,GD,entropy,0.0,
16,GD,curvature,0.0,
16,GD,coherence,0.0,
17,FFD,entropy,0.0,
17,FFD,curvature,0.0,
17,FFD,coherence,0.0,
17,GD,entropy,0.0,
17,GD,curvature,0.0,
17,GD,coherence,0.0,
18,FFD,entropy,0.0,
18,FFD,curvature,0.0,
18,FFD,coherence,0.0,
18,GD,entropy,0.0,
18,GD,curvature,0.0,
18,GD,coherence,0.0,
19,FFD,entropy,0.0,
19,FFD,curvature,0.0,
19,FFD,coherence,0.0,
19,GD,entropy,0.0,
19,GD,curvature,0.0,
19,GD,coherence,0.0,
20,FFD,entropy,0.0,
20,FFD,curvature,0.0,
20,FFD,coherence,0.0,
20,GD,entropy,0.0,
20,GD,curvature,0.0,
20,GD,coherence,0.0,
21,FFD,entropy,0.0,
21,FFD,curvature,0.0,
21,FFD,coherence,0.0,
21,GD,entropy,0.0,
21,GD,curvature,0.0,
21,GD,coherence,0.0,
22,FFD,entropy,0.0,
22,FFD,curvature,0.0,
22,FFD,coherence,0.0,
22,GD,entropy,0.0,
22,GD,curvature,0.0,
22,GD,coherence,0.0,
23,FFD,entropy,0.0,
23,FFD,curvature,0.0,
23,FFD,coherence,0.0,
23,GD,entropy,0.0,
23,GD,curvature,0.0,
23,GD,coherence,0.0,
24,FFD,entropy,0.0,
24,FFD,curvature,0.0,
24,FFD,coherence,0.0,
24,GD,entropy,0.0,
24,GD,curvature,0.0,
24,GD,coherence,0.0,
25,FFD,entropy,0.0,
25,FFD,curvature,0.0,
25,FFD,coherence,0.0,
25,GD,entropy,0.0,
25,GD,curvature,0.0,
25,GD,coherence,0.0,
26,FFD,entropy,0.0,
26,FFD,curvature,0.0,
26,FFD,coherence,0.0,
26,GD,entropy,0.0,
26,GD,curvature,0.0,
26,GD,coherence,0.0,
27,FFD,entropy,0.0,
27,FFD,curvature,0.0,
27,FFD,coherence,0.0,
27,GD,entropy,0.0,
27,GD,curvature,0.0,
27,GD,coherence,0.0,
28,FFD,entropy,0.0,
28,FFD,curvature,0.0,
28,FFD,coherence,0.0,
28,GD,entropy,0.0,
28,GD,curvature,0.0,
28,GD,coherence,0.0,
29,FFD,entropy,0.0,
29,FFD,curvature,0.0,
29,FFD,coherence,0.0,
29,GD,entropy,0.0,
29,GD,curvature,0.0,
29,GD,coherence,0.0,
30,FFD,entropy,0.0,
30,FFD,curvature,0.0,
30,FFD,coherence,0.0,
30,GD,entropy,0.0,
30,GD,curvature,0.0,
30,GD,coherence,0.0,
31,FFD,entropy,0.0,
31,FFD,curvature,0.0,
31,FFD,coherence,0.0,
31,GD,entropy,0.0,
31,GD,curvature,0.0,
31,GD,coherence,0.0,
32,FFD,entropy,0.0,
32,FFD,curvature,0.0,
32,FFD,coherence,0.0,
32,GD,entropy,0.0,
32,GD,curvature,0.0,
32,GD,coherence,0.0,
33,FFD,entropy,0.0,
33,FFD,curvature,0.0,
33,FFD,coherence,0.0,
33,GD,entropy,0.0,
33,GD,curvature,0.0,
33,GD,coherence,0.0,
34,FFD,entropy,0.0,
34,FFD,curvature,0.0,
34,FFD,coherence,0.0,
34,GD,entropy,0.0,
34,GD,curvature,0.0,
34,GD,coherence,0.0,
35,FFD,entropy,0.0,
35,FFD,curvature,0.0,
35,FFD,coherence,0.0,
35,GD,entropy,0.0,
35,GD,curvature,0.0,
35,GD,coherence,0.0,
36,FFD,entropy,0.0,
36,FFD,curvature,0.0,
36,FFD,coherence,0.0,
36,GD,entropy,0.0,
36,GD,curvature,0.0,
36,GD,coherence,0.0,
37,FFD,entropy,0.0,
37,FFD,curvature,0.0,
37,FFD,coherence,0.0,
37,GD,entropy,0.0,
37,GD,curvature,0.0,
37,GD,coherence,0.0,
38,FFD,entropy,0.0,
38,FFD,curvature,0.0,
38,FFD,coherence,0.0,
38,GD,entropy,0.0,
38,GD,curvature,0.0,
38,GD,coherence,0.0,
39,FFD,entropy,0.0,
39,FFD,curvature,0.0,
39,FFD,coherence,0.0,
39,GD,entropy,0.0,
39,GD,curvature,0.0,
39,GD,coherence,0.0,
40,FFD,entropy,0.0,
40,FFD,curvature,0.0,
40,FFD,coherence,0.0,
40,GD,entropy,0.0,
40,GD,curvature,0.0,
40,GD,coherence,0.0,
41,FFD,entropy,0.0,
41,FFD,curvature,0.0,
41,FFD,coherence,0.0,
41,GD,entropy,0.0,
41,GD,curvature,0.0,
41,GD,coherence,0.0,
42,FFD,entropy,0.0,
42,FFD,curvature,0.0,
42,FFD,coherence,0.0,
42,GD,entropy,0.0,
42,GD,curvature,0.0,
42,GD,coherence,0.0,
43,FFD,entropy,0.0,
43,FFD,curvature,0.0,
43,FFD,coherence,0.0,
43,GD,entropy,0.0,
43,GD,curvature,0.0,
43,GD,coherence,0.0,
44,FFD,entropy,0.0,
44,FFD,curvature,0.0,
44,FFD,coherence,0.0,
44,GD,entropy,0.0,
44,GD,curvature,0.0,
44,GD,coherence,0.0,
45,FFD,entropy,0.0,
45,FFD,curvature,0.0,
45,FFD,coherence,0.0,
45,GD,entropy,0.0,
45,GD,curvature,0.0,
45,GD,coherence,0.0,
46,FFD,entropy,0.0,
46,FFD,curvature,0.0,
46,FFD,coherence,0.0,
46,GD,entropy,0.0,
46,GD,curvature,0.0,
46,GD,coherence,0.0,
47,FFD,entropy,0.0,
47,FFD,curvature,0.0,
47,FFD,coherence,0.0,
47,GD,entropy,0.0,
47,GD,curvature,0.0,
47,GD,coherence,0.0,
48,FFD,entropy,0.0,
48,FFD,curvature,0.0,
48,FFD,coherence,0.0,
48,GD,entropy,0.0,
48,GD,curvature,0.0,
48,GD,coherence,0.0,
49,FFD,entropy,0.0,
49,FFD,curvature,0.0,
49,FFD,coherence,0.0,
49,GD,entropy,0.0,
49,GD,curvature,0.0,
49,GD,coherence,0.0,
50,FFD,entropy,0.0,
50,FFD,curvature,0.0,
50,FFD,coherence,0.0,
50,GD,entropy,0.0,
50,GD,curvature,0.0,
50,GD,coherence,0.0,
51,FFD,entropy,0.0,
51,FFD,curvature,0.0,
51,FFD,coherence,0.0,
51,GD,entropy,0.0,
51,GD,curvature,0.0,
51,GD,coherence,0.0,
52,FFD,entropy,0.0,
52,FFD,curvature,0.0,
52,FFD,coherence,0.0,
52,GD,entropy,0.0,
52,GD,curvature,0.0,
52,GD,coherence,0.0,
53,FFD,entropy,0.0,
53,FFD,curvature,0.0,
53,FFD,coherence,0.0,
53,GD,entropy,0.0,
53,GD,curvature,0.0,
53,GD,coherence,0.0,
54,FFD,entropy,0.0,
54,FFD,curvature,0.0,
54,FFD,coherence,0.0,
54,GD,entropy,0.0,
54,GD,curvature,0.0,
54,GD,coherence,0.0,
55,FFD,entropy,0.0,
55,FFD,curvature,0.0,
55,FFD,coherence,0.0,
55,GD,entropy,0.0,
55,GD,curvature,0.0,
55,GD,coherence,0.0,
56,FFD,entropy,0.0,
56,FFD,curvature,0.0,
56,FFD,coherence,0.0,
56,GD,entropy,0.0,
56,GD,curvature,0.0,
56,GD,coherence,0.0,
57,FFD,entropy,0.0,
57,FFD,curvature,0.0,
57,FFD,coherence,0.0,
57,GD,entropy,0.0,
57,GD,curvature,0.0,
57,GD,coherence,0.0,
58,FFD,entropy,0.0,
58,FFD,curvature,0.0,
58,FFD,coherence,0.0,
58,GD,entropy,0.0,
58,GD,curvature,0.0,
58,GD,coherence,0.0,
59,FFD,entropy,0.0,
59,FFD,curvature,0.0,
59,FFD,coherence,0.0,
59,GD,entropy,0.0,
59,GD,curvature,0.0,
59,GD,coherence,0.0,
60,FFD,entropy,0.0,
60,FFD,curvature,0.0,
60,FFD,coherence,0.0,
60,GD,entropy,0.0,
60,GD,curvature,0.0,
60,GD,coherence,0.0,
61,FFD,entropy,0.0,
61,FFD,curvature,0.0,
61,FFD,coherence,0.0,
61,GD,entropy,0.0,
61,GD,curvature,0.0,
61,GD,coherence,0.0,
62,FFD,entropy,0.0,
62,FFD,curvature,0.0,
62,FFD,coherence,0.0,
62,GD,entropy,0.0,
62,GD,curvature,0.0,
62,GD,coherence,0.0,
63,FFD,entropy,0.0,
63,FFD,curvature,0.0,
63,FFD,coherence,0.0,
63,GD,entropy,0.0,
63,GD,curvature,0.0,
63,GD,coherence,0.0,
64,FFD,entropy,0.0,
64,FFD,curvature,0.0,
64,FFD,coherence,0.0,
64,GD,entropy,0.0,
64,GD,curvature,0.0,
64,GD,coherence,0.0,
65,FFD,entropy,0.0,
65,FFD,curvature,0.0,
65,FFD,coherence,0.0,
65,GD,entropy,0.0,
65,GD,curvature,0.0,
65,GD,coherence,0.0,
66,FFD,entropy,0.0,
66,FFD,curvature,0.0,
66,FFD,coherence,0.0,
66,GD,entropy,0.0,
66,GD,curvature,0.0,
66,GD,coherence,0.0,
67,FFD,entropy,0.0,
67,FFD,curvature,0.0,
67,FFD,coherence,0.0,
67,GD,entropy,0.0,
67,GD,curvature,0.0,
67,GD,coherence,0.0,
68,FFD,entropy,0.0,
68,FFD,curvature,0.0,
68,FFD,coherence,0.0,
68,GD,entropy,0.0,
68,GD,curvature,0.0,
68,GD,coherence,0.0,
69,FFD,entropy,0.0,
69,FFD,curvature,0.0,
69,FFD,coherence,0.0,
69,GD,entropy,0.0,
69,GD,curvature,0.0,
69,GD,coherence,0.0,
70,FFD,entropy,0.0,
70,FFD,curvature,0.0,
70,FFD,coherence,0.0,
70,GD,entropy,0.0,
70,GD,curvature,0.0,
70,GD,coherence,0.0,
71,FFD,entropy,0.0,
71,FFD,curvature,0.0,
71,FFD,coherence,0.0,
71,GD,entropy,0.0,
71,GD,curvature,0.0,
71,GD,coherence,0.0,
72,FFD,entropy,0.0,
72,FFD,curvature,0.0,
72,FFD,coherence,0.0,
72,GD,entropy,0.0,
72,GD,curvature,0.0,
72,GD,coherence,0.0,
73,FFD,entropy,0.0,
73,FFD,curvature,0.0,
73,FFD,coherence,0.0,
73,GD,entropy,0.0,
73,GD,curvature,0.0,
73,GD,coherence,0.0,
74,FFD,entropy,0.0,
74,FFD,curvature,0.0,
74,FFD,coherence,0.0,
74,GD,entropy,0.0,
74,GD,curvature,0.0,
74,GD,coherence,0.0,
75,FFD,entropy,0.0,
75,FFD,curvature,0.0,
75,FFD,coherence,0.0,
75,GD,entropy,0.0,
75,GD,curvature,0.0,
75,GD,coherence,0.0,
76,FFD,entropy,0.0,
76,FFD,curvature,0.0,
76,FFD,coherence,0.0,
76,GD,entropy,0.0,
76,GD,curvature,0.0,
76,GD,coherence,0.0,
77,FFD,entropy,0.0,
77,FFD,curvature,0.0,
77,FFD,coherence,0.0,
77,GD,entropy,0.0,
77,GD,curvature,0.0,
77,GD,coherence,0.0,
78,FFD,entropy,0.0,
78,FFD,curvature,0.0,
78,FFD,coherence,0.0,
78,GD,entropy,0.0,
78,GD,curvature,0.0,
78,GD,coherence,0.0,
79,FFD,entropy,0.0,
79,FFD,curvature,0.0,
79,FFD,coherence,0.0,
79,GD,entropy,0.0,
79,GD,curvature,0.0,
79,GD,coherence,0.0,
80,FFD,entropy,0.0,
80,FFD,curvature,0.0,
80,FFD,coherence,0.0,
80,GD,entropy,0.0,
80,GD,curvature,0.0,
80,GD,coherence,0.0,
81,FFD,entropy,0.0,
81,FFD,curvature,0.0,
81,FFD,coherence,0.0,
81,GD,entropy,0.0,
81,GD,curvature,0.0,
81,GD,coherence,0.0,
82,FFD,entropy,0.0,
82,FFD,curvature,0.0,
82,FFD,coherence,0.0,
82,GD,entropy,0.0,
82,GD,curvature,0.0,
82,GD,coherence,0.0,
83,FFD,entropy,0.0,
83,FFD,curvature,0.0,
83,FFD,coherence,0.0,
83,GD,entropy,0.0,
83,GD,curvature,0.0,
83,GD,coherence,0.0,
84,FFD,entropy,0.0,
84,FFD,curvature,0.0,
84,FFD,coherence,0.0,
84,GD,entropy,0.0,
84,GD,curvature,0.0,
84,GD,coherence,0.0,
85,FFD,entropy,0.0,
85,FFD,curvature,0.0,
85,FFD,coherence,0.0,
85,GD,entropy,0.0,
85,GD,curvature,0.0,
85,GD,coherence,0.0,
86,FFD,entropy,0.0,
86,FFD,curvature,0.0,
86,FFD,coherence,0.0,
86,GD,entropy,0.0,
86,GD,curvature,0.0,
86,GD,coherence,0.0,
87,FFD,entropy,0.0,
87,FFD,curvature,0.0,
87,FFD,coherence,0.0,
87,GD,entropy,0.0,
87,GD,curvature,0.0,
87,GD,coherence,0.0,
88,FFD,entropy,0.0,
88,FFD,curvature,0.0,
88,FFD,coherence,0.0,
88,GD,entropy,0.0,
88,GD,curvature,0.0,
88,GD,coherence,0.0,
89,FFD,entropy,0.0,
89,FFD,curvature,0.0,
89,FFD,coherence,0.0,
89,GD,entropy,0.0,
89,GD,curvature,0.0,
89,GD,coherence,0.0,
90,FFD,entropy,0.0,
90,FFD,curvature,0.0,
90,FFD,coherence,0.0,
90,GD,entropy,0.0,
90,GD,curvature,0.0,
90,GD,coherence,0.0,
91,FFD,entropy,0.0,
91,FFD,curvature,0.0,
91,FFD,coherence,0.0,
91,GD,entropy,0.0,
91,GD,curvature,0.0,
91,GD,coherence,0.0,
92,FFD,entropy,0.0,
92,FFD,curvature,0.0,
92,FFD,coherence,0.0,
92,GD,entropy,0.0,
92,GD,curvature,0.0,
92,GD,coherence,0.0,
93,FFD,entropy,0.0,
93,FFD,curvature,0.0,
93,FFD,coherence,0.0,
93,GD,entropy,0.0,
93,GD,curvature,0.0,
93,GD,coherence,0.0,
94,FFD,entropy,0.0,
94,FFD,curvature,0.0,
94,FFD,coherence,0.0,
94,GD,entropy,0.0,
94,GD,curvature,0.0,
94,GD,coherence,0.0,
95,FFD,entropy,0.0,
95,FFD,curvature,0.0,
95,FFD,coherence,0.0,
95,GD,entropy,0.0,
95,GD,curvature,0.0,
95,GD,coherence,0.0,
96,FFD,entropy,0.0,
96,FFD,curvature,0.0,
96,FFD,coherence,0.0,
96,GD,entropy,0.0,
96,GD,curvature,0.0,
96,GD,coherence,0.0,
97,FFD,entropy,0.0,
97,FFD,curvature,0.0,
97,FFD,coherence,0.0,
97,GD,entropy,0.0,
97,GD,curvature,0.0,
97,GD,coherence,0.0,
98,FFD,entropy,0.0,
98,FFD,curvature,0.0,
98,FFD,coherence,0.0,
98,GD,entropy,0.0,
98,GD,curvature,0.0,
98,GD,coherence,0.0,
99,FFD,entropy,0.0,
99,FFD,curvature,0.0,
99,FFD,coherence,0.0,
99,GD,entropy,0.0,
99,GD,curvature,0.0,
99,GD,coherence,0.0,
100,FFD,entropy,0.0,
100,FFD,curvature,0.0,
100,FFD,coherence,0.0,
100,GD,entropy,0.0,
100,GD,curvature,0.0,
100,GD,coherence,0.0,
101,FFD,entropy,0.0,
101,FFD,curvature,0.0,
101,FFD,coherence,0.0,
101,GD,entropy,0.0,
101,GD,curvature,0.0,
101,GD,coherence,0.0,
102,FFD,entropy,0.0,
102,FFD,curvature,0.0,
102,FFD,coherence,0.0,
102,GD,entropy,0.0,
102,GD,curvature,0.0,
102,GD,coherence,0.0,
103,FFD,entropy,0.0,
103,FFD,curvature,0.0,
103,FFD,coherence,0.0,
103,GD,entropy,0.0,
103,GD,curvature,0.0,
103,GD,coherence,0.0,
104,FFD,entropy,0.0,
104,FFD,curvature,0.0,
104,FFD,coherence,0.0,
104,GD,entropy,0.0,
104,GD,curvature,0.0,
104,GD,coherence,0.0,
105,FFD,entropy,0.0,
105,FFD,curvature,0.0,
105,FFD,coherence,0.0,
105,GD,entropy,0.0,
105,GD,curvature,0.0,
105,GD,coherence,0.0,
106,FFD,entropy,0.0,
106,FFD,curvature,0.0,
106,FFD,coherence,0.0,
106,GD,entropy,0.0,
106,GD,curvature,0.0,
106,GD,coherence,0.0,
107,FFD,entropy,0.0,
107,FFD,curvature,0.0,
107,FFD,coherence,0.0,
107,GD,entropy,0.0,
107,GD,curvature,0.0,
107,GD,coherence,0.0,
108,FFD,entropy,0.0,
108,FFD,curvature,0.0,
108,FFD,coherence,0.0,
108,GD,entropy,0.0,
108,GD,curvature,0.0,
108,GD,coherence,0.0,
109,FFD,entropy,0.0,
109,FFD,curvature,0.0,
109,FFD,coherence,0.0,
109,GD,entropy,0.0,
109,GD,curvature,0.0,
109,GD,coherence,0.0,
110,FFD,entropy,0.0,
110,FFD,curvature,0.0,
110,FFD,coherence,0.0,
110,GD,entropy,0.0,
110,GD,curvature,0.0,
110,GD,coherence,0.0,
111,FFD,entropy,0.0,
111,FFD,curvature,0.0,
111,FFD,coherence,0.0,
111,GD,entropy,0.0,
111,GD,curvature,0.0,
111,GD,coherence,0.0,
112,FFD,entropy,0.0,
112,FFD,curvature,0.0,
112,FFD,coherence,0.0,
112,GD,entropy,0.0,
112,GD,curvature,0.0,
112,GD,coherence,0.0,
113,FFD,entropy,0.0,
113,FFD,curvature,0.0,
113,FFD,coherence,0.0,
113,GD,entropy,0.0,
113,GD,curvature,0.0,
113,GD,coherence,0.0,
114,FFD,entropy,0.0,
114,FFD,curvature,0.0,
114,FFD,coherence,0.0,
114,GD,entropy,0.0,
114,GD,curvature,0.0,
114,GD,coherence,0.0,
115,FFD,entropy,0.0,
115,FFD,curvature,0.0,
115,FFD,coherence,0.0,
115,GD,entropy,0.0,
115,GD,curvature,0.0,
115,GD,coherence,0.0,
116,FFD,entropy,0.0,
116,FFD,curvature,0.0,
116,FFD,coherence,0.0,
116,GD,entropy,0.0,
116,GD,curvature,0.0,
116,GD,coherence,0.0,
117,FFD,entropy,0.0,
117,FFD,curvature,0.0,
117,FFD,coherence,0.0,
117,GD,entropy,0.0,
117,GD,curvature,0.0,
117,GD,coherence,0.0,
118,FFD,entropy,0.0,
118,FFD,curvature,0.0,
118,FFD,coherence,0.0,
118,GD,entropy,0.0,
118,GD,curvature,0.0,
118,GD,coherence,0.0,
119,FFD,entropy,0.0,
119,FFD,curvature,0.0,
119,FFD,coherence,0.0,
119,GD,entropy,0.0,
119,GD,curvature,0.0,
119,GD,coherence,0.0,
120,FFD,entropy,0.0,
120,FFD,curvature,0.0,
120,FFD,coherence,0.0,
120,GD,entropy,0.0,
120,GD,curvature,0.0,
120,GD,coherence,0.0,
121,FFD,entropy,0.0,
121,FFD,curvature,0.0,
121,FFD,coherence,0.0,
121,GD,entropy,0.0,
121,GD,curvature,0.0,
121,GD,coherence,0.0,
122,FFD,entropy,0.0,
122,FFD,curvature,0.0,
122,FFD,coherence,0.0,
122,GD,entropy,0.0,
122,GD,curvature,0.0,
122,GD,coherence,0.0,
123,FFD,entropy,0.0,
123,FFD,curvature,0.0,
123,FFD,coherence,0.0,
123,GD,entropy,0.0,
123,GD,curvature,0.0,
123,GD,coherence,0.0,
124,FFD,entropy,0.0,
124,FFD,curvature,0.0,
124,FFD,coherence,0.0,
124,GD,entropy,0.0,
124,GD,curvature,0.0,
124,GD,coherence,0.0,
125,FFD,entropy,0.0,
125,FFD,curvature,0.0,
125,FFD,coherence,0.0,
125,GD,entropy,0.0,
125,GD,curvature,0.0,
125,GD,coherence,0.0,
126,FFD,entropy,0.0,
126,FFD,curvature,0.0,
126,FFD,coherence,0.0,
126,GD,entropy,0.0,
126,GD,curvature,0.0,
126,GD,coherence,0.0,
127,FFD,entropy,0.0,
127,FFD,curvature,0.0,
127,FFD,coherence,0.0,
127,GD,entropy,0.0,
127,GD,curvature,0.0,
127,GD,coherence,0.0,
128,FFD,entropy,0.0,
128,FFD,curvature,0.0,
128,FFD,coherence,0.0,
128,GD,entropy,0.0,
128,GD,curvature,0.0,
128,GD,coherence,0.0,
129,FFD,entropy,0.0,
129,FFD,curvature,0.0,
129,FFD,coherence,0.0,
129,GD,entropy,0.0,
129,GD,curvature,0.0,
129,GD,coherence,0.0,
130,FFD,entropy,0.0,
130,FFD,curvature,0.0,
130,FFD,coherence,0.0,
130,GD,entropy,0.0,
130,GD,curvature,0.0,
130,GD,coherence,0.0,
131,FFD,entropy,0.0,
131,FFD,curvature,0.0,
131,FFD,coherence,0.0,
131,GD,entropy,0.0,
131,GD,curvature,0.0,
131,GD,coherence,0.0,
132,FFD,entropy,0.0,
132,FFD,curvature,0.0,
132,FFD,coherence,0.0,
132,GD,entropy,0.0,
132,GD,curvature,0.0,
132,GD,coherence,0.0,
133,FFD,entropy,0.0,
133,FFD,curvature,0.0,
133,FFD,coherence,0.0,
133,GD,entropy,0.0,
133,GD,curvature,0.0,
133,GD,coherence,0.0,
134,FFD,entropy,0.0,
134,FFD,curvature,0.0,
134,FFD,coherence,0.0,
134,GD,entropy,0.0,
134,GD,curvature,0.0,
134,GD,coherence,0.0,
135,FFD,entropy,0.0,
135,FFD,curvature,0.0,
135,FFD,coherence,0.0,
135,GD,entropy,0.0,
135,GD,curvature,0.0,
135,GD,coherence,0.0,
136,FFD,entropy,0.0,
136,FFD,curvature,0.0,
136,FFD,coherence,0.0,
136,GD,entropy,0.0,
136,GD,curvature,0.0,
136,GD,coherence,0.0,
137,FFD,entropy,0.0,
137,FFD,curvature,0.0,
137,FFD,coherence,0.0,
137,GD,entropy,0.0,
137,GD,curvature,0.0,
137,GD,coherence,0.0,
138,FFD,entropy,0.0,
138,FFD,curvature,0.0,
138,FFD,coherence,0.0,
138,GD,entropy,0.0,
138,GD,curvature,0.0,
138,GD,coherence,0.0,
139,FFD,entropy,0.0,
139,FFD,curvature,0.0,
139,FFD,coherence,0.0,
139,GD,entropy,0.0,
139,GD,curvature,0.0,
139,GD,coherence,0.0,
140,FFD,entropy,0.0,
140,FFD,curvature,0.0,
140,FFD,coherence,0.0,
140,GD,entropy,0.0,
140,GD,curvature,0.0,
140,GD,coherence,0.0,
141,FFD,entropy,0.0,
141,FFD,curvature,0.0,
141,FFD,coherence,0.0,
141,GD,entropy,0.0,
141,GD,curvature,0.0,
141,GD,coherence,0.0,
142,FFD,entropy,0.0,
142,FFD,curvature,0.0,
142,FFD,coherence,0.0,
142,GD,entropy,0.0,
142,GD,curvature,0.0,
142,GD,coherence,0.0,
143,FFD,entropy,0.0,
143,FFD,curvature,0.0,
143,FFD,coherence,0.0,
143,GD,entropy,0.0,
143,GD,curvature,0.0,
143,GD,coherence,0.0,
144,FFD,entropy,0.0,
144,FFD,curvature,0.0,
144,FFD,coherence,0.0,
144,GD,entropy,0.0,
144,GD,curvature,0.0,
144,GD,coherence,0.0,
145,FFD,entropy,0.0,
145,FFD,curvature,0.0,
145,FFD,coherence,0.0,
145,GD,entropy,0.0,
145,GD,curvature,0.0,
145,GD,coherence,0.0,
146,FFD,entropy,0.0,
146,FFD,curvature,0.0,
146,FFD,coherence,0.0,
146,GD,entropy,0.0,
146,GD,curvature,0.0,
146,GD,coherence,0.0,
147,FFD,entropy,0.0,
147,FFD,curvature,0.0,
147,FFD,coherence,0.0,
147,GD,entropy,0.0,
147,GD,curvature,0.0,
147,GD,coherence,0.0,
148,FFD,entropy,0.0,
148,FFD,curvature,0.0,
148,FFD,coherence,0.0,
148,GD,entropy,0.0,
148,GD,curvature,0.0,
148,GD,coherence,0.0,
149,FFD,entropy,0.0,
149,FFD,curvature,0.0,
149,FFD,coherence,0.0,
149,GD,entropy,0.0,
149,GD,curvature,0.0,
149,GD,coherence,0.0,
150,FFD,entropy,0.0,
150,FFD,curvature,0.0,
150,FFD,coherence,0.0,
150,GD,entropy,0.0,
150,GD,curvature,0.0,
150,GD,coherence,0.0,
151,FFD,entropy,0.0,
151,FFD,curvature,0.0,
151,FFD,coherence,0.0,
151,GD,entropy,0.0,
151,GD,curvature,0.0,
151,GD,coherence,0.0,
152,FFD,entropy,0.0,
152,FFD,curvature,0.0,
152,FFD,coherence,0.0,
152,GD,entropy,0.0,
152,GD,curvature,0.0,
152,GD,coherence,0.0,
153,FFD,entropy,0.0,
153,FFD,curvature,0.0,
153,FFD,coherence,0.0,
153,GD,entropy,0.0,
153,GD,curvature,0.0,
153,GD,coherence,0.0,
154,FFD,entropy,0.0,
154,FFD,curvature,0.0,
154,FFD,coherence,0.0,
154,GD,entropy,0.0,
154,GD,curvature,0.0,
154,GD,coherence,0.0,
155,FFD,entropy,0.0,
155,FFD,curvature,0.0,
155,FFD,coherence,0.0,
155,GD,entropy,0.0,
155,GD,curvature,0.0,
155,GD,coherence,0.0,
156,FFD,entropy,0.0,
156,FFD,curvature,0.0,
156,FFD,coherence,0.0,
156,GD,entropy,0.0,
156,GD,curvature,0.0,
156,GD,coherence,0.0,
157,FFD,entropy,0.0,
157,FFD,curvature,0.0,
157,FFD,coherence,0.0,
157,GD,entropy,0.0,
157,GD,curvature,0.0,
157,GD,coherence,0.0,
158,FFD,entropy,0.0,
158,FFD,curvature,0.0,
158,FFD,coherence,0.0,
158,GD,entropy,0.0,
158,GD,curvature,0.0,
158,GD,coherence,0.0,
159,FFD,entropy,0.0,
159,FFD,curvature,0.0,
159,FFD,coherence,0.0,
159,GD,entropy,0.0,
159,GD,curvature,0.0,
159,GD,coherence,0.0,
160,FFD,entropy,0.0,
160,FFD,curvature,0.0,
160,FFD,coherence,0.0,
160,GD,entropy,0.0,
